2025-02-17 11:32:54,2
2025-02-17 11:32:54,2
2025-02-17 11:32:54,2
2025-02-17 11:32:54,2
2025-02-17 11:32:54,2
2025-02-17 11:32:54,2
2025-02-17 11:32:54,2
2025-02-17 11:32:54,2
2025-02-17 11:32:54,2
2025-02-17 11:32:54,2
2025-02-17 11:32:54,2
2025-02-17 11:32:54,2
2025-02-17 11:32:55,2
2025-02-17 11:32:55,2
2025-02-17 11:32:55,2
2025-02-17 11:32:55,2
2025-02-17 11:32:55,2
2025-02-17 11:32:55,2
2025-02-17 11:32:55,2
2025-02-17 11:32:55,2
2025-02-17 11:32:55,2
2025-02-17 11:32:55,2
2025-02-17 11:32:55,2
2025-02-17 11:32:55,2
2025-02-17 11:32:55,2
2025-02-17 11:32:55,2
2025-02-17 11:32:55,2
2025-02-17 11:32:56,2
2025-02-17 11:32:56,2
2025-02-17 11:32:56,2
2025-02-17 11:32:56,2
2025-02-17 11:32:56,2
2025-02-17 11:32:56,2
2025-02-17 11:32:56,2
2025-02-17 11:32:56,2
2025-02-17 11:32:56,2
2025-02-17 11:32:56,2
2025-02-17 11:32:56,2
2025-02-17 11:32:56,2
2025-02-17 11:32:56,2
2025-02-17 11:32:56,2
2025-02-17 11:32:56,2
2025-02-17 11:32:57,2
2025-02-17 11:32:57,2
2025-02-17 11:32:57,2
2025-02-17 11:32:57,2
2025-02-17 11:32:57,2
2025-02-17 11:32:57,2
2025-02-17 11:32:57,2
2025-02-17 11:32:57,2
2025-02-17 11:32:57,2
2025-02-17 11:32:57,2
2025-02-17 11:32:57,2
2025-02-17 11:32:57,2
2025-02-17 11:32:57,2
2025-02-17 11:32:57,2
2025-02-17 11:32:57,2
2025-02-17 11:32:58,2
2025-02-17 11:32:58,2
2025-02-17 11:32:58,2
2025-02-17 11:32:58,2
2025-02-17 11:32:58,2
2025-02-17 11:32:58,2
2025-02-17 11:32:58,3
2025-02-17 11:32:58,2
2025-02-17 11:32:58,2
2025-02-17 11:32:58,2
2025-02-17 11:32:58,2
2025-02-17 11:32:58,2
2025-02-17 11:32:58,2
2025-02-17 11:32:58,3
2025-02-17 11:32:58,3
2025-02-17 11:32:59,2
2025-02-17 11:32:59,2
2025-02-17 11:32:59,2
2025-02-17 11:32:59,2
2025-02-17 11:32:59,2
2025-02-17 11:32:59,2
2025-02-17 11:32:59,3
2025-02-17 11:32:59,2
2025-02-17 11:32:59,3
2025-02-17 11:32:59,2
2025-02-17 11:32:59,2
2025-02-17 11:32:59,2
2025-02-17 11:32:59,2
2025-02-17 11:32:59,2
2025-02-17 11:32:59,3
2025-02-17 11:33:00,3
2025-02-17 11:33:00,3
2025-02-17 11:33:00,3
2025-02-17 11:33:00,4
2025-02-17 11:33:00,2
2025-02-17 11:33:00,2
2025-02-17 11:33:00,3
2025-02-17 11:33:00,3
2025-02-17 11:33:00,3
2025-02-17 11:33:00,3
2025-02-17 11:33:00,3
2025-02-17 11:33:00,4
2025-02-17 11:33:00,4
2025-02-17 11:33:00,4
2025-02-17 11:33:00,4
2025-02-17 11:33:01,2
2025-02-17 11:33:01,3
2025-02-17 11:33:01,4
2025-02-17 11:33:01,3
2025-02-17 11:33:01,3
2025-02-17 11:33:01,3
2025-02-17 11:33:01,3
2025-02-17 11:33:01,3
2025-02-17 11:33:01,2
2025-02-17 11:33:01,2
2025-02-17 11:33:01,2
2025-02-17 11:33:01,2
2025-02-17 11:33:01,2
2025-02-17 11:33:01,3
2025-02-17 11:33:01,3
2025-02-17 11:33:02,2
2025-02-17 11:33:02,2
2025-02-17 11:33:02,3
2025-02-17 11:33:02,3
2025-02-17 11:33:02,2
2025-02-17 11:33:02,2
2025-02-17 11:33:02,2
2025-02-17 11:33:02,3
2025-02-17 11:33:02,2
2025-02-17 11:33:02,2
2025-02-17 11:33:02,2
2025-02-17 11:33:02,2
2025-02-17 11:33:02,2
2025-02-17 11:33:02,2
2025-02-17 11:33:03,2
2025-02-17 11:33:03,2
2025-02-17 11:33:03,3
2025-02-17 11:33:03,3
2025-02-17 11:33:03,3
2025-02-17 11:33:03,2
2025-02-17 11:33:03,2
2025-02-17 11:33:03,2
2025-02-17 11:33:03,2
2025-02-17 11:33:03,2
2025-02-17 11:33:03,2
2025-02-17 11:33:03,3
2025-02-17 11:33:03,2
2025-02-17 11:33:03,3
2025-02-17 11:33:03,2
2025-02-17 11:33:04,2
2025-02-17 11:33:04,3
2025-02-17 11:33:04,3
2025-02-17 11:33:04,3
2025-02-17 11:33:04,3
2025-02-17 11:33:04,3
2025-02-17 11:33:04,2
2025-02-17 11:33:04,2
2025-02-17 11:33:04,2
2025-02-17 11:33:04,2
2025-02-17 11:33:04,3
2025-02-17 11:33:04,3
2025-02-17 11:33:04,3
2025-02-17 11:33:04,3
2025-02-17 11:33:04,3
2025-02-17 11:33:04,3
2025-02-17 11:33:05,3
2025-02-17 11:33:05,3
2025-02-17 11:33:05,3
2025-02-17 11:33:05,3
2025-02-17 11:33:05,3
2025-02-17 11:33:05,3
2025-02-17 11:33:05,3
2025-02-17 11:33:05,3
2025-02-17 11:33:05,3
